history_date,security_band,asteroid_volume_mined,gas_volume_mined,ice_volume_mined,moon_volume_mined,asteroid_volume_wasted,gas_volume_wasted,ice_volume_wasted,moon_volume_wasted
2024-06-29,High Sec,852815192.25,1927900.0,669117000.0,1074666060.0,212395962.9,136250.0,130973000.0,162618530.0
2024-06-29,Low Sec,132783512.15,6486590.0,2615000.0,63153860.0,37607111.25,783400.0,578000.0,3646620.0
2024-06-29,Null Sec,806074139.9,5642740.0,416537000.0,1448740960.0,121521569.0,712690.0,91128000.0,54929300.0
2024-06-29,Pochven,7000544.0,0.0,0.0,0.0,1364792.0,0.0,0.0,0.0
2024-06-29,Wormhole,118259960.4,25703761.0,591000.0,5582680.0,36430327.6,5407622.0,177000.0,1078760.0
2024-06-30,High Sec,960016345.7,1910430.0,704365000.0,877007250.0,233640149.05,138220.0,141151000.0,140037350.0
2024-06-30,Low Sec,94874298.95,6239750.0,3002000.0,41816800.0,19126693.85,656370.0,659000.0,2988100.0
2024-06-30,Null Sec,815882137.65,4711280.0,430602000.0,1304832970.0,136132646.65,417630.0,86610000.0,52806380.0
2024-06-30,Pochven,3660408.0,0.0,0.0,0.0,1263672.0,0.0,0.0,0.0
2024-06-30,Wormhole,110126771.5,26889275.0,1518000.0,12325550.0,40155004.2,5635790.0,433000.0,1141190.0
2024-07-01,High Sec,871954881.0,1522440.0,626526000.0,872317180.0,214424544.65,93970.0,125099000.0,127425720.0
2024-07-01,Low Sec,133687635.3,6624160.0,2539000.0,53656750.0,46506913.05,768870.0,521000.0,4562940.0
2024-07-01,Null Sec,941010986.8,4376960.0,430065000.0,1117573580.0,137458182.8,470940.0,92183000.0,43492040.0
2024-07-01,Pochven,11705320.0,0.0,0.0,0.0,4775256.0,0.0,0.0,0.0
2024-07-01,Wormhole,115012858.0,23251706.0,1909000.0,19047810.0,39234857.5,4394705.0,152000.0,708140.0
2024-07-02,High Sec,816429284.85,2042420.0,628566000.0,809989400.0,203582873.3,163830.0,133201000.0,128741670.0
2024-07-02,Low Sec,115671840.1,6403230.0,5635000.0,64364400.0,42988953.2,901780.0,1471000.0,4781380.0
2024-07-02,Null Sec,779093227.6,5192300.0,336556000.0,1053228280.0,125687920.9,721170.0,67549000.0,44166050.0
2024-07-02,Pochven,20283112.0,0.0,0.0,835200.0,8490984.0,0.0,0.0,2370.0
2024-07-02,Wormhole,101382102.4,20485129.0,663000.0,2752970.0,31058265.5,4308840.0,107000.0,646930.0
2024-07-03,High Sec,806743523.15,2076450.0,666179000.0,743190970.0,200622261.0,150310.0,131950000.0,145521340.0
